epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,995.152,0.38442,0.40565,0.36264,0.96659,0.64936,0.67684,0.70047,0.54724,0.64936,0.67684,0.70047,0.56439,0.8827,1.0196,1.12244,1.26685,0.00145658,0.00145658,0.00145658
53,1013.81,0.4195,0.43732,0.37853,0.99779,0.848,0.61053,0.73673,0.53665,0.848,0.61053,0.74118,0.5419,0.89688,1.03191,1.0667,1.31525,0.00145246,0.00145246,0.00145246
54,1032.45,0.4255,0.43257,0.38379,1.00435,0.70225,0.68675,0.73343,0.57414,0.70225,0.68675,0.73343,0.60024,0.84688,1.03615,1.07401,1.20713,0.00144833,0.00144833,0.00144833
55,1051.15,0.4124,0.47432,0.41108,0.9838,0.72819,0.71462,0.74422,0.57099,0.72819,0.71462,0.74293,0.58803,0.8405,1.02241,1.017,1.26505,0.00144421,0.00144421,0.00144421
56,1069.82,0.38429,0.43168,0.38158,0.95936,0.74084,0.72947,0.76179,0.60046,0.74084,0.72947,0.76179,0.61526,0.88299,1.01418,0.97607,1.31238,0.00144008,0.00144008,0.00144008
57,1088.68,0.391,0.42277,0.37176,0.97811,0.74214,0.69684,0.71584,0.5588,0.74214,0.69684,0.7152,0.59487,0.80064,0.99385,1.15759,1.24045,0.00143595,0.00143595,0.00143595
58,1107.42,0.37712,0.43609,0.37122,0.95283,0.65431,0.73441,0.75438,0.59185,0.84534,0.62619,0.79541,0.6104,0.83429,0.98174,1.00397,1.21197,0.00143183,0.00143183,0.00143183
59,1126.08,0.37335,0.40886,0.35572,0.96619,0.61929,0.68762,0.69597,0.56444,0.61929,0.68762,0.69597,0.57026,0.90854,1.1825,1.02585,1.36644,0.0014277,0.0014277,0.0014277
60,1144.77,0.36441,0.39805,0.33654,0.95288,0.73968,0.7211,0.75294,0.58425,0.79641,0.65645,0.74241,0.60685,0.83321,0.94728,1.06677,1.19955,0.00142358,0.00142358,0.00142358
61,1163.67,0.37423,0.40309,0.35294,0.96194,0.83732,0.70316,0.80045,0.61991,0.83732,0.70316,0.80045,0.6472,0.84008,1.081,0.99432,1.28053,0.00141945,0.00141945,0.00141945
62,1182.63,0.37111,0.37998,0.37622,0.9527,0.69765,0.56421,0.64721,0.52345,0.69765,0.56421,0.64721,0.54832,0.826,0.98705,1.32943,1.24446,0.00141532,0.00141532,0.00141532
63,1201.42,0.3685,0.37048,0.36123,0.95525,0.85596,0.59329,0.7357,0.56348,0.85596,0.59329,0.74229,0.58626,0.8844,1.03314,1.13143,1.33841,0.0014112,0.0014112,0.0014112
64,1220.16,0.36002,0.38471,0.34713,0.95732,0.83096,0.73579,0.80932,0.62485,0.83096,0.73579,0.81102,0.64987,0.83046,0.8462,0.97564,1.24584,0.00140707,0.00140707,0.00140707
65,1239.25,0.36002,0.38324,0.35076,0.94621,0.76382,0.84305,0.87413,0.67874,0.76382,0.84305,0.87413,0.71396,0.74358,0.84116,0.78293,1.21404,0.00140295,0.00140295,0.00140295
66,1258.22,0.36466,0.39103,0.33953,0.94958,0.76848,0.83117,0.85624,0.66222,0.76848,0.83117,0.85624,0.66223,0.80216,1.06682,0.86355,1.26688,0.00139882,0.00139882,0.00139882
67,1276.98,0.36186,0.38477,0.3408,0.96724,0.71933,0.76612,0.78278,0.62187,0.71933,0.76612,0.78278,0.6405,0.83918,0.97287,0.91134,1.25051,0.0013947,0.0013947,0.0013947
68,1295.64,0.35764,0.36145,0.32605,0.94474,0.75639,0.67684,0.76063,0.59402,0.75639,0.67684,0.76063,0.61314,0.8139,1.05159,1.04129,1.23964,0.00139057,0.00139057,0.00139057
69,1314.38,0.35659,0.37407,0.32945,0.92647,0.53393,0.90737,0.75745,0.57899,0.53393,0.90737,0.75745,0.6023,0.87616,1.03503,1.04197,1.28786,0.00138644,0.00138644,0.00138644
70,1333.28,0.35163,0.36709,0.3237,0.94306,0.80285,0.80211,0.84533,0.67361,0.80285,0.80211,0.84533,0.68777,0.77864,0.96454,0.89629,1.22944,0.00138232,0.00138232,0.00138232
71,1351.97,0.36109,0.3919,0.36151,0.93084,0.82512,0.75998,0.83082,0.65995,0.82512,0.75998,0.83082,0.67944,0.79636,0.92027,0.82375,1.246,0.00137819,0.00137819,0.00137819
72,1370.74,0.35743,0.37133,0.32815,0.94544,0.696,0.79579,0.78696,0.61758,0.696,0.79579,0.78696,0.63817,0.78728,1.08198,1.06135,1.21602,0.00137407,0.00137407,0.00137407
73,1389.46,0.34143,0.35153,0.32698,0.91913,0.77365,0.80605,0.82788,0.63593,0.77365,0.80605,0.82242,0.67376,0.84085,0.88068,0.98265,1.31008,0.00136994,0.00136994,0.00136994
74,1408.28,0.34168,0.35671,0.31139,0.92832,0.74953,0.66551,0.74595,0.59704,0.74953,0.66551,0.74595,0.62138,0.72094,0.89166,0.97622,1.20331,0.00136581,0.00136581,0.00136581
75,1426.92,0.35938,0.38537,0.3345,0.92367,0.82929,0.8577,0.88273,0.71092,0.82929,0.8577,0.88273,0.73031,0.71386,0.79706,0.81443,1.17661,0.00136169,0.00136169,0.00136169
76,1445.86,0.33524,0.34348,0.29865,0.91873,0.68899,0.74947,0.77269,0.66302,0.68899,0.74947,0.77269,0.66034,0.69286,0.88947,0.86651,1.12997,0.00135756,0.00135756,0.00135756
77,1464.56,0.33848,0.35158,0.30404,0.92799,0.67842,0.78986,0.80367,0.64839,0.67842,0.78986,0.79238,0.66863,0.75273,0.90209,0.85436,1.18951,0.00135344,0.00135344,0.00135344
78,1483.23,0.33321,0.34336,0.29809,0.91366,0.77607,0.85182,0.88633,0.68558,0.75008,0.8266,0.86592,0.71719,0.77475,0.99172,0.78887,1.25941,0.00134931,0.00134931,0.00134931
79,1502.05,0.33713,0.33474,0.32059,0.92622,0.86964,0.72316,0.86976,0.67166,0.86964,0.72316,0.86976,0.67338,0.83285,1.08237,0.82514,1.30024,0.00134519,0.00134519,0.00134519
80,1520.68,0.3463,0.37349,0.33369,0.92782,0.65415,0.78211,0.78082,0.66019,0.65415,0.78211,0.78312,0.66812,0.74705,0.98047,0.94127,1.19403,0.00134106,0.00134106,0.00134106
81,1539.39,0.34136,0.3395,0.31575,0.93394,0.65396,0.71872,0.74509,0.58358,0.65396,0.71872,0.74509,0.60448,0.75313,0.92905,0.96318,1.24022,0.00133693,0.00133693,0.00133693
82,1558.03,0.35062,0.3488,0.31681,0.9375,0.83076,0.70316,0.76656,0.63609,0.83076,0.70316,0.7647,0.65477,0.76548,0.98905,0.93855,1.19974,0.00133281,0.00133281,0.00133281
83,1576.86,0.32433,0.34467,0.30101,0.91889,0.78817,0.89104,0.88643,0.692,0.78817,0.89104,0.88643,0.70747,0.76533,0.93423,0.77811,1.18478,0.00132868,0.00132868,0.00132868
84,1595.49,0.34086,0.35141,0.30204,0.92794,0.72081,0.82211,0.8428,0.70309,0.74852,0.84842,0.86913,0.71534,0.6979,0.91636,0.7722,1.13713,0.00132456,0.00132456,0.00132456
85,1614.16,0.32953,0.33434,0.28988,0.91377,0.77325,0.78759,0.80207,0.65939,0.77325,0.78759,0.80207,0.67818,0.65826,0.85394,0.85436,1.13466,0.00132043,0.00132043,0.00132043
86,1632.79,0.31946,0.31731,0.28708,0.91272,0.84187,0.84704,0.87682,0.69602,0.84187,0.84704,0.87682,0.72031,0.74346,0.87344,0.71187,1.22962,0.0013163,0.0013163,0.0013163
87,1651.67,0.33823,0.32999,0.35299,0.9186,0.8078,0.7604,0.84972,0.68077,0.8078,0.7604,0.84972,0.70752,0.70305,0.8322,0.82551,1.20365,0.00131218,0.00131218,0.00131218
88,1670.31,0.31151,0.31456,0.292,0.89575,0.71827,0.85474,0.8192,0.69523,0.71827,0.85474,0.8192,0.70564,0.65476,0.83311,0.91552,1.11197,0.00130805,0.00130805,0.00130805
89,1688.99,0.30251,0.30831,0.276,0.89545,0.83279,0.74947,0.82834,0.65929,0.83279,0.74947,0.82834,0.67934,0.7356,0.94864,0.99172,1.16327,0.00130393,0.00130393,0.00130393
90,1707.7,0.31044,0.30103,0.27692,0.90975,0.84258,0.84105,0.83203,0.66311,0.84258,0.84105,0.83203,0.68852,0.77793,1.04075,0.85059,1.20696,0.0012998,0.0012998,0.0012998
91,1726.54,0.29706,0.31282,0.28775,0.89097,0.79589,0.86105,0.90421,0.73137,0.79589,0.86105,0.90421,0.75065,0.69562,0.83272,0.80414,1.1581,0.00129568,0.00129568,0.00129568
92,1745.52,0.31867,0.3113,0.31005,0.8948,0.68604,0.73579,0.74968,0.62906,0.68604,0.73579,0.73975,0.61399,0.75985,1.09767,0.90931,1.29544,0.00129155,0.00129155,0.00129155
93,1764.19,0.32193,0.29753,0.28891,0.90776,0.7788,0.80842,0.81695,0.69974,0.7788,0.80842,0.81695,0.70816,0.67412,0.85921,0.92115,1.13046,0.00128742,0.00128742,0.00128742
94,1782.83,0.30258,0.29683,0.28108,0.90453,0.81546,0.8454,0.87325,0.68637,0.81546,0.8454,0.87325,0.71114,0.75932,1.00415,0.72806,1.21353,0.0012833,0.0012833,0.0012833
95,1801.66,0.31244,0.28503,0.27677,0.90754,0.77183,0.80448,0.83385,0.68578,0.77287,0.8188,0.85009,0.69861,0.73258,0.99396,0.83952,1.19682,0.00127917,0.00127917,0.00127917
96,1820.3,0.31345,0.29948,0.27459,0.90383,0.89525,0.84241,0.89008,0.7065,0.86975,0.87049,0.90088,0.72835,0.75455,0.9347,0.6825,1.2505,0.00127505,0.00127505,0.00127505
97,1838.98,0.31962,0.30704,0.28165,0.89437,0.81409,0.77579,0.85117,0.69034,0.81409,0.77579,0.85117,0.71752,0.6988,0.85585,0.80317,1.16573,0.00127092,0.00127092,0.00127092
98,1857.63,0.2902,0.28643,0.25426,0.8943,0.84265,0.7708,0.85113,0.7078,0.84265,0.7708,0.85113,0.7341,0.6751,0.83711,0.7903,1.13644,0.00126679,0.00126679,0.00126679
