epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,1154.87,0.44572,0.49397,0.38451,0.90343,0.96796,0.8625,0.94376,0.80352,0.96796,0.8625,0.96107,0.80148,0.64001,0.78521,0.51835,1.01321,0.000759318,0.000759318,0.000759318
112,1166.09,0.43651,0.48907,0.36847,0.90474,0.94017,0.87102,0.93818,0.80195,0.94017,0.87102,0.93818,0.79775,0.60328,0.86722,0.48801,1.00502,0.000751067,0.000751067,0.000751067
113,1175.9,0.44773,0.48171,0.36557,0.90825,0.91649,0.85833,0.9254,0.7829,0.91649,0.85833,0.9254,0.78318,0.61335,0.82388,0.54022,1.02889,0.000742815,0.000742815,0.000742815
114,1185.76,0.44093,0.49974,0.386,0.91419,0.92639,0.95,0.95046,0.80271,0.92639,0.95,0.95046,0.79323,0.65571,0.83669,0.47458,1.05034,0.000734564,0.000734564,0.000734564
115,1195.56,0.43125,0.49429,0.38331,0.89676,0.90885,0.90908,0.95214,0.82436,0.90885,0.90908,0.95214,0.81367,0.58717,0.83249,0.49399,0.98965,0.000726312,0.000726312,0.000726312
116,1207.81,0.41891,0.4692,0.37009,0.90696,0.82008,0.87917,0.90058,0.75864,0.82008,0.87917,0.90058,0.74841,0.64557,0.85367,0.65034,0.99935,0.00071806,0.00071806,0.00071806
117,1217.64,0.43846,0.45824,0.37335,0.90201,0.92549,0.95417,0.95486,0.81906,0.92549,0.95417,0.96341,0.78787,0.58659,0.8932,0.41105,0.98453,0.000709809,0.000709809,0.000709809
118,1227.49,0.42981,0.50585,0.369,0.90354,0.85937,0.87917,0.89725,0.7721,0.85937,0.87917,0.89725,0.73615,0.61405,0.84174,0.69103,0.9829,0.000701557,0.000701557,0.000701557
119,1237.3,0.42512,0.49413,0.36815,0.89492,0.93503,0.85833,0.91052,0.76938,0.93503,0.85833,0.91052,0.74771,0.65552,0.92333,0.59419,1.01604,0.000693305,0.000693305,0.000693305
120,1247.14,0.42835,0.46762,0.3671,0.89337,0.91692,0.84463,0.91863,0.7845,0.91692,0.84463,0.91863,0.77209,0.60179,0.84697,0.6269,0.99976,0.000685054,0.000685054,0.000685054
121,1256.98,0.46247,0.49573,0.39339,0.91549,0.91898,0.88581,0.94644,0.81529,0.91898,0.88581,0.94644,0.81889,0.58466,0.888,0.49166,0.96306,0.000676802,0.000676802,0.000676802
122,1266.86,0.42698,0.50011,0.36965,0.88062,0.91151,0.88752,0.9369,0.82147,0.91151,0.88752,0.9369,0.79875,0.55764,0.72828,0.50948,0.93749,0.00066855,0.00066855,0.00066855
123,1276.93,0.42526,0.46451,0.35983,0.90093,0.97227,0.90417,0.9672,0.83897,0.97227,0.90417,0.9672,0.83092,0.60617,0.86733,0.43269,1.01474,0.000660299,0.000660299,0.000660299
124,1288.09,0.42323,0.49193,0.37185,0.88486,0.94118,0.89235,0.95225,0.83087,0.94118,0.89235,0.95225,0.80151,0.60008,0.85856,0.48063,0.96857,0.000652047,0.000652047,0.000652047
125,1298.25,0.41447,0.43509,0.35814,0.89058,0.85187,0.88711,0.92975,0.81608,0.85187,0.88711,0.92975,0.79271,0.60468,0.79128,0.61184,0.99137,0.000643795,0.000643795,0.000643795
126,1308.09,0.37935,0.44224,0.33248,0.8783,0.96842,0.93333,0.96241,0.84346,0.96842,0.93333,0.96241,0.81635,0.59643,0.83117,0.4178,0.97689,0.000635544,0.000635544,0.000635544
127,1317.96,0.41156,0.46178,0.33887,0.88392,0.99193,0.90833,0.97953,0.82703,0.99193,0.90833,0.97953,0.83011,0.60529,0.77672,0.43059,0.98823,0.000627292,0.000627292,0.000627292
128,1327.83,0.39513,0.45059,0.34489,0.87836,0.94979,0.8625,0.93963,0.80597,0.94589,0.8875,0.96505,0.81503,0.65442,0.77571,0.5374,1.02513,0.00061904,0.00061904,0.00061904
