epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,214.935,0.64823,0.71604,0.58532,0.93026,0.9223,0.9082,0.94553,0.73007,0.9223,0.9082,0.94553,0.72401,0.77949,0.9213,0.60356,1.02963,0.00129568,0.00129568,0.00129568
47,219.087,0.63833,0.74881,0.58737,0.94262,0.88042,0.76965,0.88005,0.7076,0.88042,0.76965,0.86434,0.71735,0.70561,0.77994,0.79049,1.00441,0.00128742,0.00128742,0.00128742
48,223.199,0.6262,0.71404,0.6027,0.95137,0.7461,0.70833,0.80912,0.64509,0.7461,0.70833,0.80658,0.62619,0.68905,1.06977,1.01877,1.01261,0.00127917,0.00127917,0.00127917
49,227.477,0.62121,0.73062,0.60822,0.93777,0.80376,0.775,0.81482,0.67524,0.80376,0.775,0.81482,0.6723,0.7075,0.85849,0.94757,0.99347,0.00127092,0.00127092,0.00127092
50,231.562,0.63467,0.68637,0.6014,0.93204,0.83477,0.84167,0.89211,0.73643,0.83477,0.84167,0.90446,0.75558,0.69576,0.80042,0.69559,0.98079,0.00126267,0.00126267,0.00126267
51,235.818,0.60157,0.72895,0.56156,0.91766,0.77981,0.8625,0.89341,0.72065,0.77981,0.8625,0.89341,0.74105,0.71937,0.88042,0.84803,1.01142,0.00125442,0.00125442,0.00125442
52,239.912,0.60349,0.65875,0.54532,0.92159,0.89439,0.8,0.83059,0.69111,0.89439,0.8,0.83157,0.68278,0.7498,0.95436,0.82963,1.04868,0.00124617,0.00124617,0.00124617
53,243.968,0.62466,0.70513,0.55046,0.91824,0.84233,0.83333,0.83494,0.67264,0.86822,0.85833,0.86631,0.68538,0.7716,0.78604,0.76678,1.03413,0.00123791,0.00123791,0.00123791
54,248.081,0.57744,0.6522,0.52525,0.92754,0.96934,0.77835,0.88633,0.7127,0.96934,0.77835,0.88633,0.70339,0.74936,0.9558,0.78908,1.03688,0.00122966,0.00122966,0.00122966
55,252.339,0.61303,0.68302,0.54356,0.93429,0.81959,0.80833,0.83181,0.67837,0.81959,0.80833,0.84631,0.67159,0.73436,0.85928,0.83555,1.04171,0.00122141,0.00122141,0.00122141
56,256.459,0.60235,0.66767,0.52803,0.92236,0.82786,0.78333,0.83175,0.68318,0.82786,0.78333,0.83175,0.66558,0.70881,0.85329,0.8938,1.01286,0.00121316,0.00121316,0.00121316
57,260.538,0.5864,0.60865,0.50783,0.92822,0.81023,0.87917,0.87759,0.71626,0.81023,0.87917,0.87759,0.73891,0.68655,0.80401,0.75753,1.03131,0.00120491,0.00120491,0.00120491
58,264.678,0.61521,0.70322,0.54012,0.92905,0.93565,0.81667,0.90548,0.71322,0.93565,0.81667,0.90548,0.72961,0.77209,0.84032,0.67107,1.01813,0.00119666,0.00119666,0.00119666
59,268.805,0.61107,0.70794,0.54611,0.94131,0.92595,0.86832,0.90986,0.75206,0.92595,0.86832,0.90986,0.73727,0.63069,0.78343,0.65149,0.95386,0.0011884,0.0011884,0.0011884
60,272.918,0.5929,0.67983,0.51737,0.91962,0.81376,0.80833,0.87946,0.73004,0.81376,0.80833,0.87946,0.7374,0.68614,0.7629,0.75447,0.95122,0.00118015,0.00118015,0.00118015
61,277.226,0.61475,0.69634,0.53431,0.93291,0.91012,0.81667,0.85072,0.72609,0.91012,0.81667,0.85072,0.71087,0.72088,0.80531,0.73543,1.05627,0.0011719,0.0011719,0.0011719
62,281.359,0.56859,0.68341,0.51198,0.92055,0.75502,0.75833,0.82869,0.69423,0.75502,0.75833,0.84412,0.69156,0.67806,0.94307,0.91458,0.9975,0.00116365,0.00116365,0.00116365
63,285.456,0.54392,0.62081,0.50089,0.90461,0.73843,0.78973,0.80058,0.66796,0.73843,0.78973,0.80058,0.68164,0.63726,0.83087,0.82386,0.98127,0.0011554,0.0011554,0.0011554
64,289.583,0.57928,0.62865,0.52285,0.93367,0.8786,0.7625,0.81698,0.67842,0.8786,0.7625,0.81698,0.66183,0.72229,0.97068,0.93673,1.02069,0.00114715,0.00114715,0.00114715
65,293.673,0.5796,0.68429,0.54046,0.91227,0.88283,0.86035,0.88305,0.73322,0.88283,0.86035,0.88305,0.72149,0.64605,0.8136,0.76355,0.9713,0.00113889,0.00113889,0.00113889
66,297.866,0.55853,0.62311,0.49695,0.91022,0.84594,0.73333,0.79233,0.64841,0.90398,0.71996,0.80067,0.6642,0.69202,0.87627,1.06524,1.04299,0.00113064,0.00113064,0.00113064
67,301.944,0.55384,0.64294,0.50788,0.91469,0.89326,0.69655,0.84418,0.68774,0.81936,0.7875,0.85404,0.6839,0.66588,0.84407,0.88203,1.00822,0.00112239,0.00112239,0.00112239
68,306.034,0.5464,0.62139,0.49512,0.89928,0.91596,0.7125,0.84237,0.71911,0.91596,0.7125,0.84237,0.70525,0.65222,0.76724,0.75086,1.00007,0.00111414,0.00111414,0.00111414
69,310.321,0.55389,0.64289,0.50686,0.90746,0.8148,0.74425,0.77966,0.6463,0.8148,0.74425,0.77966,0.65445,0.6717,0.83994,0.97151,0.99548,0.00110589,0.00110589,0.00110589
70,314.451,0.52286,0.63172,0.45923,0.89965,0.79205,0.90417,0.89702,0.7493,0.79205,0.90417,0.89702,0.76434,0.65129,0.89214,0.63625,0.98401,0.00109764,0.00109764,0.00109764
71,318.765,0.57638,0.66891,0.51192,0.92096,0.92041,0.75729,0.90407,0.77341,0.92041,0.75729,0.90407,0.75148,0.62334,0.88559,0.78655,0.9659,0.00108938,0.00108938,0.00108938
72,323.086,0.53691,0.61501,0.47584,0.90158,0.75595,0.8823,0.90033,0.74513,0.75595,0.8823,0.90033,0.73374,0.65053,0.99956,0.76924,0.94701,0.00108113,0.00108113,0.00108113
73,327.217,0.58755,0.66572,0.52165,0.91627,0.90391,0.83898,0.90145,0.74399,0.90391,0.83898,0.90145,0.74997,0.67354,0.89116,0.73958,0.97801,0.00107288,0.00107288,0.00107288
74,331.352,0.55771,0.61724,0.47442,0.90127,0.89402,0.8125,0.8975,0.71787,0.89402,0.8125,0.8975,0.71044,0.71924,0.94917,0.77847,1.02878,0.00106463,0.00106463,0.00106463
75,335.649,0.54221,0.59857,0.4802,0.91026,0.86818,0.8822,0.89506,0.76679,0.86818,0.8822,0.91642,0.75777,0.6736,0.72811,0.68676,1.01597,0.00105638,0.00105638,0.00105638
76,339.796,0.54217,0.623,0.48346,0.90006,0.88749,0.8375,0.88153,0.75524,0.88749,0.8375,0.88153,0.75076,0.6256,0.79033,0.7575,0.95071,0.00104813,0.00104813,0.00104813
77,343.888,0.52741,0.55731,0.45897,0.88907,0.95323,0.83591,0.89833,0.73457,0.95323,0.83591,0.89833,0.71532,0.64049,0.72729,0.62439,0.98751,0.00103987,0.00103987,0.00103987
78,348.03,0.54978,0.61665,0.47996,0.90632,0.93541,0.80928,0.88699,0.74034,0.93541,0.80928,0.88699,0.72756,0.64748,0.82229,0.69,0.96514,0.00103162,0.00103162,0.00103162
79,352.121,0.54062,0.63456,0.47246,0.8925,0.73261,0.80833,0.84902,0.72633,0.75635,0.83333,0.88077,0.70035,0.63996,0.97276,0.72914,0.96656,0.00102337,0.00102337,0.00102337
80,356.27,0.51278,0.57402,0.45463,0.89804,0.9174,0.80417,0.86851,0.74297,0.9174,0.80417,0.86851,0.73546,0.60872,0.82297,0.68573,0.94231,0.00101512,0.00101512,0.00101512
81,360.532,0.5261,0.60962,0.44046,0.89653,0.7981,0.87917,0.87337,0.72605,0.7981,0.87917,0.87337,0.70676,0.5834,0.77062,0.80758,0.92023,0.00100687,0.00100687,0.00100687
82,364.718,0.52876,0.62413,0.45183,0.90343,0.90962,0.8125,0.89393,0.73593,0.90962,0.8125,0.89393,0.7322,0.64971,0.88299,0.6999,0.95625,0.000998616,0.000998616,0.000998616
83,368.794,0.51959,0.61529,0.47334,0.90025,0.82199,0.80833,0.83843,0.67198,0.85457,0.83333,0.87135,0.66635,0.67154,0.95036,0.85823,1.02994,0.000990365,0.000990365,0.000990365
84,372.917,0.5148,0.57722,0.45364,0.9071,0.77802,0.71456,0.79803,0.65171,0.77802,0.71456,0.79803,0.67297,0.66581,0.83668,0.96492,1.00619,0.000982113,0.000982113,0.000982113
85,377.031,0.49068,0.56322,0.43894,0.89235,0.85099,0.74559,0.81893,0.70342,0.85099,0.74559,0.81893,0.69081,0.58873,0.89312,0.97318,0.97728,0.000973861,0.000973861,0.000973861
86,381.151,0.49849,0.59074,0.4549,0.89347,0.85241,0.83333,0.87674,0.73768,0.85241,0.83333,0.87674,0.71787,0.6355,0.90077,0.70405,0.99498,0.00096561,0.00096561,0.00096561
87,385.448,0.49189,0.56994,0.42192,0.90122,0.97093,0.82917,0.92077,0.80808,0.97093,0.82917,0.92077,0.78003,0.60474,0.70404,0.58584,0.95682,0.000957358,0.000957358,0.000957358
88,389.698,0.50909,0.55512,0.44036,0.89744,0.93322,0.83858,0.93557,0.78803,0.93322,0.83858,0.93557,0.76727,0.58991,0.76918,0.60595,0.95581,0.000949106,0.000949106,0.000949106
89,393.771,0.51574,0.53102,0.44493,0.89826,0.93509,0.90417,0.96413,0.81745,0.93509,0.90417,0.96413,0.8035,0.58736,0.74875,0.51007,0.94068,0.000940855,0.000940855,0.000940855
90,398.069,0.50108,0.55833,0.42615,0.88133,0.90334,0.82917,0.89751,0.77314,0.90334,0.82917,0.89751,0.77134,0.69413,0.73411,0.67377,0.98931,0.000932603,0.000932603,0.000932603
91,402.17,0.50741,0.57545,0.43394,0.89476,0.83524,0.80417,0.8395,0.72428,0.83524,0.80417,0.8395,0.71358,0.67912,0.74306,0.69231,0.99359,0.000924352,0.000924352,0.000924352
92,406.326,0.50775,0.5473,0.43859,0.88282,0.93205,0.83333,0.91319,0.80456,0.96275,0.85833,0.95068,0.8062,0.62557,0.7822,0.52034,0.99295,0.0009161,0.0009161,0.0009161
93,410.411,0.48711,0.55062,0.44566,0.88795,0.92124,0.88333,0.90199,0.76643,0.92124,0.88333,0.90199,0.76336,0.60389,0.82822,0.543,0.91079,0.000907848,0.000907848,0.000907848
94,414.738,0.50913,0.57142,0.4561,0.8985,0.90061,0.80417,0.81724,0.68252,0.90061,0.80417,0.81724,0.65623,0.58979,0.7876,0.76515,0.92698,0.000899597,0.000899597,0.000899597
95,418.888,0.47938,0.55718,0.4417,0.8734,0.92542,0.83838,0.91171,0.77242,0.92542,0.83838,0.91171,0.7585,0.59122,0.80075,0.61907,0.93092,0.000891345,0.000891345,0.000891345
96,423.028,0.48153,0.54676,0.4216,0.88377,0.9688,0.83333,0.90798,0.78312,0.9688,0.83333,0.90798,0.78595,0.6399,0.80227,0.6313,0.92883,0.000883093,0.000883093,0.000883093
97,427.229,0.46853,0.56718,0.42976,0.88476,0.77466,0.85417,0.87328,0.74165,0.77466,0.85417,0.87328,0.71448,0.5533,0.7919,0.78019,0.90625,0.000874842,0.000874842,0.000874842
98,431.354,0.48382,0.58326,0.42224,0.88513,0.90713,0.81284,0.90023,0.77299,0.90713,0.81284,0.90023,0.75959,0.60713,0.80232,0.64259,0.95572,0.00086659,0.00086659,0.00086659
99,435.685,0.45172,0.52806,0.39203,0.86909,0.94977,0.89622,0.92653,0.80599,0.94977,0.89622,0.92653,0.79078,0.58105,0.88918,0.56503,0.94669,0.000858338,0.000858338,0.000858338
100,439.818,0.49691,0.60548,0.41313,0.90508,0.94757,0.8625,0.92532,0.80588,0.94757,0.8625,0.92131,0.7887,0.56927,0.80102,0.63094,0.92956,0.000850087,0.000850087,0.000850087
101,444.243,0.49984,0.54855,0.41943,0.88892,0.95334,0.83333,0.90723,0.7797,0.95009,0.86675,0.91522,0.77428,0.60641,0.83255,0.59068,0.94109,0.000841835,0.000841835,0.000841835
102,448.363,0.48196,0.58807,0.42189,0.88627,0.94966,0.81761,0.85488,0.75552,0.94966,0.81761,0.85488,0.74312,0.59623,0.8818,0.71993,0.95745,0.000833583,0.000833583,0.000833583
103,452.439,0.46827,0.54462,0.39284,0.87996,0.93621,0.85417,0.86141,0.75717,0.93621,0.85417,0.86141,0.74711,0.59654,0.95129,0.69524,0.95261,0.000825332,0.000825332,0.000825332
104,456.713,0.42826,0.50043,0.36575,0.86929,0.96882,0.82917,0.91631,0.78746,0.96882,0.82917,0.91631,0.77539,0.63964,0.92368,0.54403,0.96589,0.00081708,0.00081708,0.00081708
105,460.835,0.46534,0.52081,0.39946,0.87577,0.90074,0.88333,0.92686,0.81603,0.90074,0.88333,0.92686,0.79832,0.62044,0.83102,0.53961,0.95829,0.000808828,0.000808828,0.000808828
106,465.151,0.47922,0.54135,0.40454,0.87571,0.83782,0.82917,0.84812,0.73495,0.83782,0.82917,0.84793,0.74046,0.60377,0.80574,0.62648,0.97152,0.000800577,0.000800577,0.000800577
107,469.265,0.48641,0.57795,0.41131,0.89038,0.97355,0.86445,0.92966,0.7929,0.97355,0.86445,0.92966,0.79229,0.61296,0.81806,0.55681,0.95048,0.000792325,0.000792325,0.000792325
108,473.397,0.44556,0.56545,0.38352,0.88065,0.93438,0.85489,0.93834,0.80734,0.93438,0.85489,0.93834,0.77647,0.59605,0.89514,0.61856,0.95571,0.000784073,0.000784073,0.000784073
109,477.614,0.44776,0.49729,0.36604,0.88025,0.91635,0.82917,0.91524,0.78473,0.91635,0.82917,0.91524,0.77207,0.67978,0.90268,0.67586,0.99795,0.000775822,0.000775822,0.000775822
110,481.741,0.4477,0.49427,0.38863,0.86426,0.89305,0.85602,0.89648,0.78021,0.89305,0.85602,0.91837,0.77492,0.57176,0.95059,0.61913,0.92489,0.00076757,0.00076757,0.00076757
111,485.834,0.45406,0.51383,0.38721,0.88089,0.93002,0.75417,0.79892,0.68916,0.93002,0.75417,0.78862,0.6769,0.63615,0.88007,0.84342,0.9454,0.000759318,0.000759318,0.000759318
112,489.922,0.45268,0.50469,0.3892,0.88028,0.95117,0.79501,0.87255,0.72645,0.95117,0.79501,0.87255,0.74196,0.65062,0.79099,0.7118,0.9505,0.000751067,0.000751067,0.000751067
113,494.215,0.43932,0.5282,0.38801,0.87856,0.97229,0.81938,0.91385,0.77939,0.97229,0.81938,0.91385,0.77431,0.59063,0.77502,0.55946,0.93005,0.000742815,0.000742815,0.000742815
114,498.318,0.45424,0.50366,0.39814,0.88205,0.92958,0.86542,0.9104,0.79143,0.92958,0.86542,0.91725,0.77735,0.57367,0.76242,0.49686,0.93447,0.000734564,0.000734564,0.000734564
115,502.458,0.44973,0.50338,0.379,0.87338,0.94697,0.87917,0.94064,0.78545,0.94697,0.87917,0.94064,0.79973,0.60872,0.79338,0.49963,0.93604,0.000726312,0.000726312,0.000726312
116,506.548,0.42313,0.46382,0.37108,0.87372,0.9152,0.85417,0.91442,0.78618,0.9152,0.85417,0.91442,0.78263,0.56077,0.70874,0.63563,0.95576,0.00071806,0.00071806,0.00071806
117,510.649,0.43876,0.49581,0.37134,0.87271,0.82505,0.87917,0.89218,0.76609,0.82505,0.87917,0.89218,0.75023,0.58931,0.8559,0.64155,0.95808,0.000709809,0.000709809,0.000709809
118,514.773,0.43706,0.52454,0.37379,0.8763,0.83014,0.90642,0.93466,0.79348,0.86879,0.90417,0.93963,0.78298,0.58205,0.99052,0.54697,0.94828,0.000701557,0.000701557,0.000701557
119,518.856,0.42672,0.51781,0.38909,0.87191,0.91872,0.86203,0.93807,0.81469,0.91872,0.86203,0.93807,0.78246,0.5464,0.88811,0.57592,0.92607,0.000693305,0.000693305,0.000693305
120,523.194,0.43182,0.49347,0.3631,0.86842,0.90621,0.88838,0.89995,0.79451,0.90621,0.88838,0.89995,0.77007,0.5961,0.86907,0.6051,0.95173,0.000685054,0.000685054,0.000685054
121,527.326,0.44788,0.52268,0.40224,0.87962,0.94113,0.83333,0.92347,0.80825,0.94113,0.83333,0.92347,0.77421,0.57383,0.97326,0.5468,0.93881,0.000676802,0.000676802,0.000676802
122,531.46,0.43599,0.52125,0.38387,0.86088,0.98933,0.92917,0.96976,0.83592,0.98933,0.92917,0.96976,0.82074,0.61365,0.8471,0.4358,0.97209,0.00066855,0.00066855,0.00066855
123,535.698,0.42194,0.48358,0.35159,0.87438,0.98767,0.95417,0.97572,0.83892,0.98767,0.95417,0.97572,0.84467,0.59129,0.83611,0.36859,0.98031,0.000660299,0.000660299,0.000660299
124,540.002,0.42981,0.50519,0.37471,0.86085,0.91941,0.90417,0.94438,0.82103,0.91941,0.90417,0.94438,0.80659,0.57236,0.80511,0.53285,0.98474,0.000652047,0.000652047,0.000652047
125,544.094,0.42755,0.47578,0.35931,0.87103,0.9203,0.88306,0.92835,0.80879,0.9203,0.88306,0.92835,0.80277,0.55566,0.76403,0.61707,0.92754,0.000643795,0.000643795,0.000643795
126,548.386,0.40731,0.47806,0.34783,0.85984,0.92816,0.888,0.94713,0.84214,0.95577,0.913,0.95737,0.79541,0.57888,0.80563,0.53118,0.91927,0.000635544,0.000635544,0.000635544
127,552.487,0.41474,0.48182,0.35671,0.86438,0.89908,0.92917,0.92615,0.80677,0.89908,0.92917,0.92615,0.81635,0.60741,0.83027,0.45763,0.94362,0.000627292,0.000627292,0.000627292
128,556.578,0.42003,0.44928,0.36021,0.86248,0.92726,0.91413,0.92818,0.81692,0.92726,0.91413,0.92818,0.80201,0.56082,0.8021,0.48374,0.93082,0.00061904,0.00061904,0.00061904
129,560.678,0.41956,0.47795,0.35611,0.86415,0.94009,0.85833,0.93061,0.82092,0.94009,0.85833,0.93061,0.81166,0.60303,0.83054,0.44724,1.01867,0.000610789,0.000610789,0.000610789
