epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,279.695,0.70539,0.7735,0.6181,0.98253,0.81867,0.76049,0.80196,0.6607,0.81867,0.76049,0.81033,0.66878,0.71765,0.81239,0.89881,1.03302,0.00132043,0.00132043,0.00132043
44,287.939,0.65875,0.70191,0.56342,0.95993,0.83589,0.76667,0.8196,0.64163,0.83589,0.76667,0.8196,0.63054,0.84256,1.19836,0.8567,1.14406,0.00131218,0.00131218,0.00131218
45,296.28,0.6151,0.64522,0.54295,0.94577,0.8348,0.78576,0.86204,0.66831,0.8348,0.78576,0.86204,0.67934,0.77949,0.93263,0.84298,1.07849,0.00130393,0.00130393,0.00130393
46,302.004,0.62021,0.70683,0.54393,0.94321,0.81736,0.80241,0.8192,0.66014,0.81736,0.80241,0.8192,0.66672,0.72445,0.77748,0.92337,1.02503,0.00129568,0.00129568,0.00129568
47,307.709,0.62738,0.74714,0.56193,0.9601,0.79798,0.79081,0.85672,0.70723,0.79798,0.79081,0.84726,0.69162,0.74334,1.07403,0.84497,1.08547,0.00128742,0.00128742,0.00128742
48,313.439,0.60821,0.68282,0.53145,0.96306,0.85987,0.77306,0.84103,0.67364,0.85987,0.77306,0.84103,0.6497,0.74895,1.00727,0.88192,1.10449,0.00127917,0.00127917,0.00127917
49,319.131,0.61845,0.71779,0.60165,0.95465,0.90089,0.79641,0.85993,0.71416,0.89846,0.83333,0.86131,0.70491,0.76272,0.92143,0.76276,1.08062,0.00127092,0.00127092,0.00127092
50,325.617,0.61153,0.68389,0.56875,0.94247,0.81081,0.73333,0.79114,0.629,0.81081,0.73333,0.79114,0.62649,0.70459,0.9744,0.94028,1.05197,0.00126267,0.00126267,0.00126267
51,331.87,0.58841,0.68524,0.5097,0.92593,0.96344,0.78333,0.87446,0.70441,0.96344,0.78333,0.87446,0.7215,0.76797,0.88676,0.6837,1.12836,0.00125442,0.00125442,0.00125442
52,338.173,0.59004,0.63147,0.50513,0.93095,0.93476,0.85833,0.90036,0.72892,0.96299,0.88333,0.94372,0.76167,0.7125,0.92029,0.63536,1.08643,0.00124617,0.00124617,0.00124617
53,344.448,0.59745,0.64953,0.51498,0.92836,0.91674,0.87071,0.92173,0.76456,0.94261,0.89571,0.94957,0.76897,0.69677,0.90994,0.60047,1.0394,0.00123791,0.00123791,0.00123791
54,350.84,0.56509,0.63023,0.49066,0.92744,0.95703,0.79167,0.87918,0.74586,0.95703,0.79167,0.88523,0.73031,0.69265,0.99597,0.70828,1.04695,0.00122966,0.00122966,0.00122966
55,356.602,0.57361,0.64061,0.49191,0.92661,0.90513,0.85833,0.9018,0.69831,0.90513,0.85833,0.9018,0.71122,0.78881,0.87484,0.69663,1.10951,0.00122141,0.00122141,0.00122141
56,362.408,0.59009,0.62193,0.48204,0.92796,0.99203,0.80833,0.88252,0.73967,0.99203,0.80833,0.91771,0.72946,0.68561,0.95866,0.6534,1.03553,0.00121316,0.00121316,0.00121316
57,368.413,0.57278,0.59302,0.46472,0.92962,0.83156,0.83987,0.88234,0.72732,0.83156,0.83987,0.88234,0.73035,0.7259,0.88263,0.69363,1.11005,0.00120491,0.00120491,0.00120491
58,374.218,0.58854,0.69026,0.51395,0.93436,0.80765,0.77346,0.78587,0.63341,0.80765,0.77346,0.78587,0.63379,0.73715,0.96001,0.9138,1.07523,0.00119666,0.00119666,0.00119666
59,380.024,0.57234,0.65873,0.50859,0.94307,0.89853,0.84338,0.91757,0.73497,0.89853,0.84338,0.90526,0.73699,0.6908,1.10614,0.62002,1.04015,0.0011884,0.0011884,0.0011884
60,385.886,0.55906,0.615,0.4904,0.92156,0.94246,0.89777,0.95231,0.78872,0.94246,0.89777,0.95231,0.77202,0.63405,0.91625,0.51607,1.01433,0.00118015,0.00118015,0.00118015
61,392.526,0.58617,0.67083,0.52484,0.93934,0.85827,0.81069,0.83335,0.69774,0.85827,0.81069,0.83423,0.66621,0.72693,0.92756,0.79663,1.067,0.0011719,0.0011719,0.0011719
62,398.327,0.54324,0.63884,0.48664,0.92203,0.97414,0.90417,0.94894,0.79637,0.97414,0.90417,0.94894,0.78777,0.69376,0.86806,0.49636,1.04249,0.00116365,0.00116365,0.00116365
63,404.675,0.5218,0.56331,0.46577,0.91207,0.87981,0.7875,0.82369,0.6976,0.87981,0.7875,0.82369,0.67568,0.70268,0.96211,0.81657,1.10853,0.0011554,0.0011554,0.0011554
64,410.715,0.5612,0.60815,0.52876,0.94403,0.93761,0.8625,0.87467,0.72445,0.93761,0.8625,0.87467,0.7341,0.66403,0.85527,0.72962,1.03177,0.00114715,0.00114715,0.00114715
65,416.524,0.55558,0.62443,0.52106,0.91796,0.94895,0.82264,0.88957,0.71977,0.94895,0.82264,0.88957,0.71214,0.6801,0.82647,0.64312,1.03867,0.00113889,0.00113889,0.00113889
66,422.34,0.54337,0.59101,0.48146,0.91396,0.94189,0.90417,0.95817,0.81829,0.94189,0.90417,0.95817,0.81223,0.63934,0.70854,0.51275,1.0434,0.00113064,0.00113064,0.00113064
67,428.704,0.548,0.61656,0.47274,0.919,0.92639,0.78333,0.85207,0.67947,0.92639,0.78333,0.85207,0.69057,0.6694,0.87039,0.79752,1.02295,0.00112239,0.00112239,0.00112239
68,434.556,0.54895,0.60513,0.48478,0.90916,0.91915,0.84566,0.92153,0.75096,0.91915,0.84566,0.92153,0.77165,0.74594,0.71655,0.59162,1.06214,0.00111414,0.00111414,0.00111414
69,440.302,0.53739,0.60476,0.48802,0.91052,0.80957,0.86685,0.88421,0.71694,0.80957,0.86685,0.88421,0.73655,0.72333,0.81179,0.78602,1.06503,0.00110589,0.00110589,0.00110589
70,446.088,0.5208,0.5987,0.4326,0.90547,0.91318,0.6875,0.77261,0.65512,0.91318,0.6875,0.78718,0.65587,0.68567,0.8382,1.05836,1.06412,0.00109764,0.00109764,0.00109764
71,452.144,0.5408,0.64854,0.48126,0.91487,0.88275,0.76314,0.82571,0.65644,0.88275,0.76314,0.84879,0.64468,0.67479,0.98832,0.83832,1.02623,0.00108938,0.00108938,0.00108938
72,457.945,0.52636,0.58594,0.44318,0.90586,0.81492,0.83333,0.8835,0.69813,0.81492,0.83333,0.8835,0.72641,0.71331,0.89046,0.72632,1.01237,0.00108113,0.00108113,0.00108113
73,463.752,0.56042,0.61764,0.48822,0.91452,0.93868,0.85909,0.92307,0.74583,0.93868,0.85909,0.92307,0.75847,0.67332,0.8486,0.62143,0.9873,0.00107288,0.00107288,0.00107288
74,469.542,0.52533,0.57866,0.44536,0.90028,0.91841,0.86067,0.88879,0.74664,0.91841,0.86067,0.88879,0.74673,0.67304,0.71247,0.7381,1.00871,0.00106463,0.00106463,0.00106463
75,475.302,0.49062,0.56665,0.43804,0.89584,0.94017,0.91209,0.95764,0.82908,0.94017,0.91209,0.95764,0.81677,0.5804,0.68633,0.49883,0.94852,0.00105638,0.00105638,0.00105638
76,481.799,0.51335,0.5823,0.44083,0.89851,0.76268,0.76503,0.8187,0.66877,0.76268,0.76503,0.8187,0.66915,0.69373,0.78951,0.82897,1.08036,0.00104813,0.00104813,0.00104813
77,487.48,0.50359,0.51854,0.44709,0.88746,0.9434,0.7875,0.87914,0.75308,0.9434,0.7875,0.87914,0.74829,0.65869,0.96645,0.78036,1.00058,0.00103987,0.00103987,0.00103987
78,493.191,0.53214,0.58851,0.47147,0.90857,0.93063,0.83333,0.87913,0.73128,0.93063,0.83333,0.87913,0.72233,0.64137,0.73315,0.70461,1.01111,0.00103162,0.00103162,0.00103162
79,498.882,0.49389,0.59374,0.44083,0.89512,0.85143,0.89164,0.90129,0.75491,0.85143,0.89164,0.90129,0.73889,0.62493,0.79469,0.75358,0.99794,0.00102337,0.00102337,0.00102337
80,504.598,0.50186,0.54989,0.43129,0.90451,0.92412,0.85833,0.89225,0.7279,0.92412,0.85833,0.89761,0.73962,0.68289,0.8149,0.68,1.06234,0.00101512,0.00101512,0.00101512
81,510.289,0.49498,0.555,0.40842,0.89715,0.81196,0.83333,0.85135,0.71667,0.81196,0.83333,0.85135,0.72503,0.61692,0.8066,0.75855,1.04656,0.00100687,0.00100687,0.00100687
82,516.024,0.49641,0.58731,0.43926,0.90308,0.92193,0.938,0.94546,0.7918,0.92193,0.938,0.94546,0.79436,0.64523,0.75181,0.53944,1.0001,0.000998616,0.000998616,0.000998616
83,521.916,0.50542,0.56879,0.43775,0.90136,0.99263,0.8625,0.9089,0.79368,0.99263,0.8625,0.9089,0.77471,0.63235,0.91752,0.55131,0.99136,0.000990365,0.000990365,0.000990365
84,527.624,0.49002,0.55176,0.41832,0.90876,0.8948,0.77785,0.83801,0.7332,0.8948,0.77785,0.84182,0.73269,0.66064,1.15447,0.86736,1.04596,0.000982113,0.000982113,0.000982113
85,533.346,0.46901,0.55758,0.41746,0.8942,0.82389,0.7957,0.86829,0.74442,0.82389,0.7957,0.86829,0.73688,0.60434,0.82402,0.78256,1.04204,0.000973861,0.000973861,0.000973861
86,539.04,0.48743,0.57525,0.42833,0.90141,0.94768,0.7625,0.89773,0.75075,0.94768,0.7625,0.89773,0.72642,0.66176,0.73045,0.70351,1.00772,0.00096561,0.00096561,0.00096561
87,544.724,0.47814,0.54636,0.41385,0.90603,0.93405,0.83333,0.91007,0.80016,0.93405,0.83333,0.91007,0.79042,0.601,0.86284,0.55995,0.9774,0.000957358,0.000957358,0.000957358
88,550.441,0.48278,0.51331,0.43387,0.89528,0.93247,0.8375,0.91687,0.77381,0.95358,0.85833,0.93711,0.76382,0.64364,0.85805,0.55779,1.01485,0.000949106,0.000949106,0.000949106
89,556.119,0.46896,0.50414,0.40661,0.88896,0.95014,0.8375,0.87489,0.77012,0.91175,0.87917,0.89062,0.77218,0.63058,0.84653,0.67029,1.00713,0.000940855,0.000940855,0.000940855
90,562.037,0.47067,0.51498,0.39359,0.87796,0.90154,0.8405,0.92293,0.80215,0.90154,0.8405,0.92293,0.80704,0.61212,0.7804,0.60154,0.97327,0.000932603,0.000932603,0.000932603
91,567.996,0.47605,0.5425,0.41649,0.89729,0.94319,0.90708,0.97165,0.83663,0.94319,0.90708,0.97165,0.82512,0.53872,0.78806,0.49757,0.93951,0.000924352,0.000924352,0.000924352
92,574.395,0.4717,0.50347,0.39751,0.8815,0.86471,0.83333,0.85655,0.75118,0.86471,0.83333,0.85655,0.73694,0.55138,0.82545,0.6677,0.94842,0.0009161,0.0009161,0.0009161
93,580.202,0.47124,0.51876,0.3951,0.88615,0.89293,0.83489,0.88639,0.7702,0.92224,0.85989,0.91353,0.76725,0.62751,0.77258,0.62256,0.99644,0.000907848,0.000907848,0.000907848
94,586.015,0.49095,0.51818,0.42699,0.90204,0.91943,0.83907,0.85572,0.73145,0.91943,0.83907,0.85572,0.74277,0.61659,0.74779,0.79937,0.96103,0.000899597,0.000899597,0.000899597
95,591.805,0.46172,0.51223,0.40285,0.8731,0.92912,0.8375,0.92478,0.76734,0.92912,0.8375,0.92478,0.77369,0.6218,0.8209,0.70328,1.01515,0.000891345,0.000891345,0.000891345
96,597.641,0.45551,0.52146,0.41115,0.88164,0.93806,0.8125,0.89884,0.76712,0.93806,0.8125,0.9049,0.76403,0.66233,0.84687,0.67028,1.00569,0.000883093,0.000883093,0.000883093
97,605.185,0.46229,0.54729,0.39738,0.88832,0.86205,0.86532,0.87798,0.74475,0.86205,0.86532,0.88233,0.74054,0.59092,0.74307,0.68109,0.98594,0.000874842,0.000874842,0.000874842
98,610.987,0.47664,0.53431,0.39942,0.89488,0.96653,0.85833,0.93459,0.82458,0.96653,0.85833,0.93459,0.81378,0.59261,0.86088,0.48382,1.00272,0.00086659,0.00086659,0.00086659
99,616.779,0.44089,0.47777,0.40226,0.87546,0.93339,0.76005,0.88558,0.76921,0.93339,0.76005,0.88558,0.76308,0.59677,0.75757,0.68711,1.00032,0.000858338,0.000858338,0.000858338
