epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,991.994,0.5299,0.64498,0.47771,0.93129,0.87737,0.84661,0.93363,0.78579,0.87737,0.84661,0.93363,0.76652,0.61928,0.94716,0.55158,1.03147,0.00127092,0.00127092,0.00127092
98,1001.79,0.54987,0.64914,0.49518,0.9435,0.87991,0.84649,0.8879,0.72333,0.89489,0.8457,0.88945,0.71953,0.68222,0.90662,0.71252,1.07089,0.00126679,0.00126679,0.00126679
99,1011.54,0.51425,0.5936,0.47865,0.92735,0.95798,0.88102,0.93126,0.78555,0.95798,0.88102,0.93166,0.77553,0.66553,0.89596,0.49899,1.0245,0.00126267,0.00126267,0.00126267
100,1021.36,0.54967,0.66189,0.48672,0.95654,0.89164,0.80935,0.88224,0.73857,0.89164,0.80935,0.88224,0.74336,0.66547,0.90464,0.64288,1.05554,0.00125854,0.00125854,0.00125854
101,1031.12,0.51803,0.58957,0.46012,0.92793,0.95959,0.87084,0.94663,0.8171,0.95959,0.87084,0.94663,0.80279,0.61051,0.8566,0.51067,0.99444,0.00125442,0.00125442,0.00125442
102,1042.41,0.55191,0.65011,0.50406,0.95075,0.85775,0.84167,0.9063,0.74931,0.85775,0.84167,0.9063,0.73885,0.62763,0.86711,0.71873,1.03973,0.00125029,0.00125029,0.00125029
103,1052.16,0.5218,0.60047,0.46655,0.92655,0.92735,0.89091,0.93409,0.77495,0.92735,0.89091,0.9408,0.7922,0.63297,0.86367,0.49008,1.03908,0.00124617,0.00124617,0.00124617
104,1061.96,0.476,0.56967,0.43853,0.92204,0.917,0.85248,0.92004,0.76431,0.917,0.85248,0.92004,0.7642,0.65286,0.95891,0.60678,1.09311,0.00124204,0.00124204,0.00124204
105,1071.72,0.50726,0.58525,0.46272,0.92166,0.85069,0.78958,0.89522,0.73412,0.85455,0.78958,0.89905,0.72318,0.6483,0.82604,0.65573,1.05969,0.00123791,0.00123791,0.00123791
106,1081.52,0.50385,0.56095,0.45764,0.92544,0.82569,0.78542,0.89512,0.74939,0.82569,0.78542,0.89512,0.75831,0.64331,0.82069,0.65183,1.03615,0.00123379,0.00123379,0.00123379
107,1091.3,0.54136,0.62027,0.4782,0.94593,0.84988,0.85833,0.92108,0.77939,0.84988,0.85833,0.92108,0.75757,0.62886,0.98267,0.60361,1.02038,0.00122966,0.00122966,0.00122966
108,1101.35,0.50111,0.62627,0.46221,0.92665,0.89131,0.74792,0.8413,0.6964,0.89131,0.74792,0.84888,0.70476,0.65234,0.98991,0.78276,1.05853,0.00122554,0.00122554,0.00122554
109,1111.1,0.51518,0.57858,0.44345,0.93523,0.73113,0.76664,0.79279,0.6443,0.73113,0.76664,0.79279,0.65781,0.72,1.0029,0.94134,1.12996,0.00122141,0.00122141,0.00122141
110,1120.88,0.50078,0.57418,0.43157,0.91477,0.93899,0.76224,0.90143,0.73401,0.93899,0.76224,0.90619,0.75318,0.73395,0.86298,0.61834,1.08156,0.00121729,0.00121729,0.00121729
