epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,1448.08,0.22606,0.21719,0.19296,0.80911,0.94734,0.7314,0.92489,0.75789,0.94734,0.7314,0.93614,0.77066,0.71139,0.77569,0.66969,1.02567,0.00128742,0.00128742,0.00128742
94,1463.78,0.22303,0.22311,0.19583,0.80411,0.87063,0.84715,0.87996,0.71103,0.87063,0.84715,0.87996,0.71104,0.75901,0.78156,0.74116,1.08987,0.0012833,0.0012833,0.0012833
95,1479.03,0.21657,0.21683,0.19251,0.81505,0.81358,0.8127,0.86695,0.6818,0.81358,0.8127,0.86695,0.68131,0.73174,0.95783,0.87282,1.05206,0.00127917,0.00127917,0.00127917
96,1494.39,0.21465,0.216,0.19027,0.80396,0.94265,0.80833,0.85112,0.70406,0.94265,0.80833,0.85112,0.69252,0.76679,0.89526,0.71105,1.13032,0.00127505,0.00127505,0.00127505
97,1509.62,0.22335,0.22616,0.19187,0.80419,0.8066,0.75417,0.8358,0.67765,0.8066,0.75417,0.8358,0.67306,0.81323,0.94602,0.75051,1.14162,0.00127092,0.00127092,0.00127092
98,1524.82,0.22259,0.21981,0.19659,0.80105,0.90061,0.73923,0.83269,0.67008,0.90061,0.73923,0.84939,0.67002,0.78631,0.86772,0.73884,1.12251,0.00126679,0.00126679,0.00126679
99,1540.21,0.21001,0.2117,0.1864,0.79881,0.77766,0.78333,0.81873,0.6579,0.77766,0.78333,0.81873,0.65361,0.73828,0.83566,0.91425,1.11112,0.00126267,0.00126267,0.00126267
100,1555.42,0.21232,0.21202,0.1873,0.7947,0.96584,0.81043,0.85572,0.70469,0.96584,0.81043,0.85572,0.73639,0.7199,0.78446,0.76672,1.02727,0.00125854,0.00125854,0.00125854
101,1570.65,0.21357,0.21016,0.19516,0.80161,0.87159,0.71667,0.82719,0.65391,0.87159,0.71667,0.84194,0.65894,0.75086,0.83491,0.89997,1.10324,0.00125442,0.00125442,0.00125442
102,1585.85,0.20411,0.19303,0.18361,0.7936,0.88264,0.78629,0.86641,0.70871,0.88264,0.78629,0.86641,0.70059,0.75149,0.81452,0.90195,1.06432,0.00125029,0.00125029,0.00125029
103,1601.32,0.20212,0.18834,0.1802,0.80259,0.95825,0.85027,0.89979,0.75078,0.95825,0.85027,0.89979,0.75353,0.74173,0.8167,0.58269,1.08956,0.00124617,0.00124617,0.00124617
104,1616.53,0.21341,0.20817,0.18071,0.80586,0.9065,0.75207,0.88889,0.69777,0.9065,0.75207,0.86821,0.7075,0.77797,0.83005,0.7322,1.12451,0.00124204,0.00124204,0.00124204
105,1631.75,0.20508,0.19994,0.18206,0.81769,0.84834,0.73593,0.80779,0.69834,0.84834,0.73593,0.82418,0.69458,0.7665,0.81476,0.84542,1.10318,0.00123791,0.00123791,0.00123791
106,1646.96,0.19909,0.19696,0.17717,0.79999,0.93627,0.78305,0.87179,0.69562,0.93627,0.78305,0.87179,0.71052,0.80211,0.80922,0.71606,1.13176,0.00123379,0.00123379,0.00123379
107,1662.19,0.19878,0.20059,0.17864,0.80298,0.9135,0.74167,0.88386,0.73055,0.9135,0.74167,0.88667,0.7338,0.72065,0.81879,0.68573,1.06968,0.00122966,0.00122966,0.00122966
108,1677.63,0.20606,0.21405,0.17724,0.79743,0.81903,0.83721,0.88878,0.72775,0.80133,0.87178,0.90829,0.74776,0.78474,0.83035,0.63033,1.13725,0.00122554,0.00122554,0.00122554
109,1692.86,0.20243,0.20101,0.18049,0.80043,0.85028,0.8,0.86143,0.69466,0.85028,0.8,0.86143,0.67975,0.74074,0.88925,0.77877,1.10522,0.00122141,0.00122141,0.00122141
110,1708.08,0.19945,0.2036,0.18441,0.7862,0.76563,0.81461,0.84039,0.67317,0.76563,0.81461,0.84039,0.6524,0.74554,0.82873,0.76605,1.08957,0.00121729,0.00121729,0.00121729
111,1723.33,0.21085,0.19505,0.17933,0.80673,0.82316,0.84625,0.8589,0.69718,0.82316,0.84625,0.8589,0.68603,0.80065,0.83727,0.74349,1.16759,0.00121316,0.00121316,0.00121316
112,1738.76,0.20258,0.18769,0.17198,0.79931,0.73869,0.88333,0.85293,0.68799,0.73869,0.88333,0.85293,0.68744,0.76776,0.81296,0.72636,1.08506,0.00120903,0.00120903,0.00120903
113,1754,0.19535,0.20376,0.17069,0.78306,0.8734,0.80833,0.89405,0.70304,0.8734,0.80833,0.87199,0.73677,0.81306,0.80728,0.66498,1.1136,0.00120491,0.00120491,0.00120491
114,1769.22,0.20933,0.18783,0.17618,0.80502,0.9772,0.85386,0.91602,0.75079,0.9772,0.85386,0.91602,0.73297,0.71541,0.87061,0.61649,1.08513,0.00120078,0.00120078,0.00120078
115,1784.44,0.19924,0.19186,0.17042,0.80385,0.90726,0.83062,0.91474,0.73321,0.90726,0.83062,0.91474,0.72232,0.77559,0.98493,0.65398,1.19643,0.00119666,0.00119666,0.00119666
116,1799.81,0.19791,0.21281,0.18347,0.79488,0.68638,0.75836,0.80825,0.63202,0.68638,0.75836,0.81317,0.63381,0.78903,0.88484,0.82545,1.12476,0.00119253,0.00119253,0.00119253
117,1815.02,0.19994,0.20178,0.17343,0.79733,0.92287,0.76531,0.89908,0.72348,0.92287,0.76531,0.89908,0.73714,0.78553,0.77449,0.66274,1.17503,0.0011884,0.0011884,0.0011884
118,1830.23,0.18945,0.18326,0.16638,0.79305,0.8532,0.75167,0.8639,0.7186,0.8532,0.75167,0.8639,0.73315,0.72472,0.78561,0.71753,1.08908,0.00118428,0.00118428,0.00118428
119,1845.5,0.20019,0.19174,0.17777,0.79195,0.89596,0.75524,0.86518,0.6687,0.89596,0.75524,0.86518,0.66079,0.85368,1.0312,0.7598,1.26806,0.00118015,0.00118015,0.00118015
120,1860.7,0.19525,0.19426,0.17049,0.79748,0.88831,0.85,0.88896,0.71922,0.88831,0.85,0.88896,0.74381,0.7303,0.98214,0.61862,1.1439,0.00117603,0.00117603,0.00117603
121,1876.1,0.1926,0.18482,0.16201,0.79545,0.88799,0.85504,0.91799,0.74632,0.88799,0.85504,0.91799,0.733,0.74325,0.80217,0.56455,1.15493,0.0011719,0.0011719,0.0011719
122,1891.34,0.18716,0.16882,0.15908,0.78943,0.9812,0.79764,0.88949,0.74043,0.9812,0.79764,0.88949,0.73729,0.75449,0.80942,0.5352,1.12144,0.00116778,0.00116778,0.00116778
123,1906.56,0.1837,0.1698,0.15421,0.79128,0.98677,0.79181,0.91281,0.73805,0.98677,0.79181,0.91281,0.73663,0.76057,0.78657,0.57895,1.10806,0.00116365,0.00116365,0.00116365
124,1921.79,0.19547,0.17421,0.16261,0.79311,0.93545,0.77151,0.88467,0.72137,0.93545,0.77151,0.88467,0.71615,0.76605,0.75482,0.72554,1.16068,0.00115952,0.00115952,0.00115952
125,1937.16,0.19908,0.18254,0.16617,0.78761,0.85015,0.82917,0.90504,0.72896,0.85015,0.82917,0.91002,0.73072,0.76605,0.7917,0.59513,1.14801,0.0011554,0.0011554,0.0011554
126,1952.39,0.18799,0.18898,0.15989,0.79756,0.75896,0.87485,0.91795,0.73866,0.75896,0.87485,0.91795,0.75349,0.73896,0.8206,0.66932,1.09775,0.00115127,0.00115127,0.00115127
127,1967.66,0.18707,0.16748,0.15723,0.80091,0.93377,0.75273,0.8858,0.73029,0.93377,0.75273,0.8858,0.74421,0.6943,0.82475,0.62739,1.06671,0.00114715,0.00114715,0.00114715
128,1982.85,0.1828,0.15993,0.15662,0.78595,0.92686,0.73333,0.87799,0.72237,0.92686,0.73333,0.87799,0.7479,0.69506,0.78515,0.71354,1.0845,0.00114302,0.00114302,0.00114302
129,1998.25,0.18545,0.16937,0.15932,0.79585,0.88047,0.75417,0.84943,0.70785,0.88047,0.75417,0.84943,0.72017,0.70029,0.81534,0.79843,1.10931,0.00113889,0.00113889,0.00113889
