epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,278.679,0.59494,0.68679,0.5443,0.93016,0.82758,0.91174,0.87505,0.70342,0.82758,0.91174,0.87505,0.6957,0.74888,0.96775,0.63888,1.0473,0.00143595,0.00143595,0.00143595
58,282.934,0.63969,0.77477,0.58895,0.93645,0.86815,0.87438,0.86356,0.6807,0.86815,0.87438,0.86356,0.68939,0.75875,0.85375,0.7199,1.05017,0.00143183,0.00143183,0.00143183
59,287.189,0.64883,0.76655,0.59737,0.95561,0.8579,0.86218,0.86893,0.69366,0.8579,0.86218,0.86893,0.69326,0.71794,0.81321,0.6709,1.03038,0.0014277,0.0014277,0.0014277
60,291.437,0.61132,0.70004,0.55512,0.92763,0.86496,0.70417,0.78399,0.66323,0.86496,0.70417,0.78399,0.65556,0.67283,0.88965,0.95361,0.95491,0.00142358,0.00142358,0.00142358
61,295.637,0.65616,0.75273,0.58361,0.94889,0.8623,0.84375,0.88938,0.71553,0.84752,0.83125,0.87511,0.72401,0.72196,0.88487,0.6735,0.99144,0.00141945,0.00141945,0.00141945
62,299.89,0.60405,0.76019,0.57004,0.93265,0.91873,0.82292,0.88104,0.69635,0.91873,0.82292,0.88104,0.69839,0.72108,0.93492,0.78971,1.02795,0.00141532,0.00141532,0.00141532
63,304.108,0.5807,0.66141,0.51189,0.92007,0.84055,0.87083,0.89782,0.70492,0.84055,0.87083,0.89782,0.71567,0.69905,0.97628,0.67035,1.03745,0.0014112,0.0014112,0.0014112
64,308.362,0.61711,0.66611,0.54987,0.94388,0.82104,0.86848,0.90679,0.73987,0.82104,0.86848,0.90679,0.73243,0.6911,0.85419,0.66317,0.99284,0.00140707,0.00140707,0.00140707
65,312.747,0.61396,0.69824,0.55206,0.92566,0.82065,0.77162,0.88991,0.69727,0.82065,0.77162,0.89026,0.68656,0.71845,0.79722,0.78534,1.02101,0.00140295,0.00140295,0.00140295
66,317.074,0.59648,0.69537,0.53364,0.9244,0.73964,0.85417,0.82889,0.63785,0.73207,0.84375,0.81931,0.64425,0.7477,0.91419,0.82892,1.048,0.00139882,0.00139882,0.00139882
67,321.305,0.59832,0.68527,0.55975,0.92279,0.83492,0.76458,0.80984,0.66335,0.83492,0.76458,0.81213,0.64833,0.70435,0.89571,0.87114,1.01128,0.0013947,0.0013947,0.0013947
68,325.592,0.59407,0.66042,0.53312,0.913,0.88058,0.82083,0.87887,0.71101,0.88058,0.82083,0.87207,0.70726,0.68377,0.82764,0.73225,0.95301,0.00139057,0.00139057,0.00139057
69,329.868,0.62064,0.68514,0.55933,0.92701,0.93743,0.823,0.8842,0.72249,0.93743,0.823,0.8842,0.71804,0.66412,0.88286,0.72106,0.95938,0.00138644,0.00138644,0.00138644
70,334.14,0.5718,0.68985,0.5143,0.9166,0.86897,0.79528,0.86344,0.69728,0.88621,0.80755,0.87183,0.7009,0.67057,0.8263,0.70755,1.00053,0.00138232,0.00138232,0.00138232
71,338.384,0.60591,0.72881,0.54419,0.93631,0.83274,0.79729,0.86405,0.71916,0.85097,0.81803,0.87108,0.71661,0.68417,0.87865,0.74188,0.98612,0.00137819,0.00137819,0.00137819
72,342.662,0.56616,0.67701,0.50412,0.91471,0.88016,0.79347,0.79069,0.62544,0.88016,0.79347,0.79838,0.628,0.73046,0.9207,0.83004,1.02027,0.00137407,0.00137407,0.00137407
73,346.908,0.61435,0.7307,0.52876,0.92572,0.80608,0.77083,0.78947,0.61912,0.80608,0.77083,0.78947,0.60399,0.7063,0.99741,0.95053,1.03549,0.00136994,0.00136994,0.00136994
74,351.198,0.60432,0.67795,0.53516,0.92438,0.91382,0.73154,0.84907,0.65131,0.91382,0.73154,0.84907,0.64474,0.81522,1.08131,0.86966,1.11991,0.00136581,0.00136581,0.00136581
75,355.545,0.57908,0.67555,0.50125,0.92035,0.87082,0.75948,0.88723,0.7316,0.87082,0.75948,0.88723,0.70956,0.6923,0.8113,0.74153,1.00787,0.00136169,0.00136169,0.00136169
76,359.83,0.59599,0.66525,0.51883,0.92303,0.83104,0.825,0.87032,0.70846,0.83104,0.825,0.86437,0.66841,0.73893,1.09758,0.70478,1.06263,0.00135756,0.00135756,0.00135756
77,364.048,0.5786,0.61416,0.52196,0.9066,0.77521,0.77433,0.79004,0.63004,0.77521,0.77433,0.78875,0.61603,0.74671,1.06926,0.83027,1.06898,0.00135344,0.00135344,0.00135344
78,368.359,0.60841,0.695,0.53435,0.92929,0.83043,0.84295,0.91956,0.73437,0.83043,0.84295,0.92101,0.73754,0.67064,0.8208,0.71755,0.99539,0.00134931,0.00134931,0.00134931
79,372.593,0.56569,0.69309,0.49956,0.9097,0.84948,0.83463,0.89001,0.70171,0.84948,0.83463,0.88289,0.7048,0.71867,0.81469,0.76404,1.01971,0.00134519,0.00134519,0.00134519
80,376.871,0.56347,0.63098,0.50068,0.9176,0.79377,0.80394,0.83168,0.67745,0.79377,0.80394,0.83168,0.68244,0.69039,0.85663,0.79639,0.98446,0.00134106,0.00134106,0.00134106
81,381.106,0.55087,0.64959,0.49672,0.90722,0.82581,0.88125,0.89116,0.71805,0.82581,0.88125,0.89116,0.72612,0.67215,0.76116,0.69069,1.00376,0.00133693,0.00133693,0.00133693
82,385.352,0.5509,0.68156,0.51578,0.91474,0.82275,0.80792,0.82538,0.67041,0.8183,0.80893,0.82569,0.66238,0.6718,1.02124,0.87434,1.06783,0.00133281,0.00133281,0.00133281
83,389.57,0.54907,0.63925,0.48588,0.91179,0.77173,0.80417,0.82791,0.66931,0.77173,0.80417,0.82791,0.6683,0.65,0.95329,0.81716,1.00317,0.00132868,0.00132868,0.00132868
84,393.836,0.54684,0.59766,0.49077,0.91639,0.86486,0.77855,0.83886,0.69918,0.86343,0.78431,0.84935,0.69023,0.63648,0.86557,0.76883,0.96832,0.00132456,0.00132456,0.00132456
85,398.039,0.51954,0.61141,0.47556,0.8973,0.89017,0.75279,0.8587,0.68978,0.89017,0.75279,0.8587,0.68773,0.65738,0.90876,0.77636,1.01263,0.00132043,0.00132043,0.00132043
86,402.256,0.54893,0.6391,0.5034,0.90693,0.8133,0.82917,0.85397,0.6768,0.80922,0.83452,0.86306,0.67643,0.6876,0.96229,0.76763,0.99248,0.0013163,0.0013163,0.0013163
87,406.478,0.53179,0.64446,0.49051,0.91997,0.85819,0.85302,0.87056,0.68766,0.85819,0.85302,0.87056,0.66888,0.69352,0.91668,0.82006,1.00833,0.00131218,0.00131218,0.00131218
88,410.696,0.56389,0.60704,0.51453,0.9108,0.79059,0.86255,0.89071,0.7244,0.79059,0.86255,0.89071,0.72338,0.69927,0.9969,0.64629,1.07663,0.00130805,0.00130805,0.00130805
89,414.943,0.56572,0.58439,0.48064,0.91686,0.93058,0.75147,0.82545,0.65826,0.93058,0.75147,0.82545,0.66687,0.74077,1.00149,0.84953,1.07703,0.00130393,0.00130393,0.00130393
90,419.166,0.5486,0.61314,0.4772,0.89666,0.84979,0.87917,0.88504,0.70554,0.84979,0.87917,0.88504,0.70749,0.73653,1.02067,0.66848,1.07426,0.0012998,0.0012998,0.0012998
91,423.39,0.566,0.65065,0.50265,0.92062,0.88305,0.87144,0.89197,0.721,0.88305,0.87144,0.89197,0.71294,0.70892,0.91863,0.73919,1.04355,0.00129568,0.00129568,0.00129568
92,427.552,0.54708,0.61415,0.46725,0.89406,0.88567,0.87901,0.93074,0.74454,0.88567,0.87901,0.93074,0.73783,0.70886,0.96971,0.7331,1.01186,0.00129155,0.00129155,0.00129155
93,431.853,0.54822,0.63735,0.48212,0.91402,0.83762,0.91667,0.90341,0.7327,0.83762,0.91667,0.90341,0.73077,0.7435,0.95185,0.58419,1.06556,0.00128742,0.00128742,0.00128742
94,435.99,0.56,0.63279,0.51693,0.91806,0.87692,0.77378,0.85697,0.69555,0.87692,0.77378,0.85697,0.70776,0.71267,0.88413,0.74347,1.01442,0.0012833,0.0012833,0.0012833
95,440.096,0.52893,0.60453,0.50926,0.89039,0.87963,0.83948,0.88661,0.69514,0.87963,0.83948,0.88661,0.7079,0.71439,0.91336,0.66054,1.06798,0.00127917,0.00127917,0.00127917
96,444.229,0.52942,0.61024,0.47378,0.90488,0.78137,0.81667,0.81024,0.67417,0.78137,0.81667,0.81024,0.66628,0.65519,0.88602,0.72212,0.98204,0.00127505,0.00127505,0.00127505
97,448.364,0.52235,0.64597,0.4533,0.89963,0.87568,0.87917,0.90997,0.73199,0.87568,0.87917,0.90997,0.71119,0.67869,0.89028,0.63722,1.02057,0.00127092,0.00127092,0.00127092
98,452.737,0.50863,0.64538,0.43599,0.89329,0.90677,0.88723,0.91281,0.75675,0.90677,0.88723,0.91281,0.73569,0.68852,0.95568,0.71293,1.00975,0.00126679,0.00126679,0.00126679
99,457.073,0.50441,0.57552,0.42409,0.88506,0.89415,0.81086,0.87584,0.72344,0.89415,0.81086,0.87584,0.72669,0.70214,0.75639,0.70784,1.00096,0.00126267,0.00126267,0.00126267
100,461.328,0.56151,0.67782,0.47399,0.92185,0.80378,0.76875,0.78764,0.64696,0.80378,0.76875,0.78764,0.64003,0.64817,0.88098,0.8715,0.97942,0.00125854,0.00125854,0.00125854
101,465.601,0.53929,0.60254,0.45995,0.90252,0.83297,0.81667,0.85492,0.70557,0.83297,0.81667,0.85492,0.70243,0.72308,0.95407,0.70494,1.01101,0.00125442,0.00125442,0.00125442
102,469.867,0.5636,0.66511,0.49636,0.91157,0.90294,0.78958,0.85238,0.68986,0.90294,0.78958,0.85238,0.69353,0.7003,0.86436,0.76956,1.03229,0.00125029,0.00125029,0.00125029
103,474.103,0.49921,0.58551,0.45343,0.89507,0.81005,0.88217,0.86589,0.67652,0.80012,0.91667,0.87541,0.69395,0.75906,1.00988,0.63333,1.10737,0.00124617,0.00124617,0.00124617
104,478.364,0.47065,0.55802,0.41106,0.88138,0.95394,0.86042,0.91912,0.7419,0.95394,0.86042,0.92084,0.74181,0.73088,1.07887,0.58257,1.02722,0.00124204,0.00124204,0.00124204
105,482.567,0.50273,0.57921,0.44224,0.89271,0.80191,0.83826,0.86569,0.70045,0.80191,0.83826,0.86569,0.69914,0.67934,1.02497,0.72138,0.96472,0.00123791,0.00123791,0.00123791
106,486.882,0.51587,0.57803,0.44337,0.88786,0.80669,0.83556,0.86681,0.73507,0.80669,0.83556,0.86681,0.7163,0.5816,0.78409,0.69402,0.94659,0.00123379,0.00123379,0.00123379
